Epoch male_err fem_err total_errMSETrain MSETest
478	25.0	181.00000000	206.00000000	.11876740	.19978310
476	55.9	168.10000000	224.00000000	.12358660	.19921870
480	14.2	213.40000000	227.60000000	.10480210	.19969830
479	38.8	160.00000000	198.80000000	.12706840	.19937690
477	45.9	158.10000000	204.00000000	.13014700	.19559600
484	63.8	173.90000000	237.70000000	.12284530	.20100530
482	31.2	170.50000000	201.70000000	.13116960	.19693290
481	17.7	191.90000000	209.60000000	.10708240	.19675460
483	34.9	156.50000000	191.40000000	.13695770	.19537440
485	47.9	159.50000000	207.40000000	.14469730	.20123470
488	21.5	191.40000000	212.90000000	.11705630	.19911280
486	35.7	165.20000000	200.90000000	.12996510	.19960140
487	67.4	154.90000000	222.30000000	.13468770	.19446060
490	21.2	180.10000000	201.30000000	.11200180	.19662840
489	99.2	158.20000000	257.40000000	.14345870	.19823710
492	59.4	163.90000000	223.30000000	.12756800	.19369500
494	32.5	170.10000000	202.60000000	.13713810	.19926320
493	78.5	149.10000000	227.60000000	.13765540	.19358010
491	50.4	161.00000000	211.40000000	.12935110	.19548510
495	31.5	173.10000000	204.60000000	.11864990	.19445320
